term,ES,pval,set_size,leading_edge_frac,fdr_bh
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,0.23369111991623878,0.0024937655860349127,483,0.2318840579710145,0.03491271820448878
REACTOME_INTERLEUKIN_1_SIGNALING,0.2316391004000307,0.0024937655860349127,92,0.06521739130434782,0.03491271820448878
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,0.22946331630924854,0.0024937655860349127,234,0.2222222222222222,0.03491271820448878
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,0.2259009774340168,0.0024937655860349127,182,0.22527472527472528,0.03491271820448878
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,0.2236027586829075,0.0024937655860349127,136,0.1323529411764706,0.03491271820448878
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,0.22153416327970976,0.0024937655860349127,125,0.08,0.03491271820448878
REACTOME_DEUBIQUITINATION,0.21966267526976804,0.0024937655860349127,199,0.1306532663316583,0.03491271820448878
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,0.19678851078355564,0.0024937655860349127,146,0.19863013698630136,0.03491271820448878
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,0.19175978620201642,0.0024937655860349127,261,0.23371647509578544,0.03491271820448878
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,0.18867972769253974,0.0024937655860349127,294,0.16666666666666666,0.03491271820448878
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,0.1643262188790395,0.0024937655860349127,404,0.25495049504950495,0.03491271820448878
REACTOME_MAPK1_MAPK3_SIGNALING,0.13820134539487763,0.0024937655860349127,237,0.20253164556962025,0.03491271820448878
REACTOME_SARS_COV_INFECTIONS,0.13734040704735512,0.0024937655860349127,364,0.16758241758241757,0.03491271820448878
REACTOME_RHO_GTPASE_CYCLE,0.1357710661375778,0.0024937655860349127,361,0.1745152354570637,0.03491271820448878
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,0.13501110797477933,0.0024937655860349127,308,0.05194805194805195,0.03491271820448878
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,0.6253735164363985,0.004987531172069825,15,0.13333333333333333,0.05236907730673317
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION,0.6073048371965495,0.004987531172069825,16,0.125,0.05236907730673317
REACTOME_LDL_CLEARANCE,0.5807952463207875,0.004987531172069825,16,0.375,0.05236907730673317
REACTOME_P75NTR_SIGNALS_VIA_NF_KB,0.5798884051894988,0.004987531172069825,16,0.125,0.05236907730673317
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,0.5585275958604073,0.004987531172069825,18,0.1111111111111111,0.05236907730673317
REACTOME_DECTIN_2_FAMILY,0.549058069468183,0.004987531172069825,17,0.35294117647058826,0.05236907730673317
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12,0.5239965056273048,0.004987531172069825,17,0.11764705882352941,0.05236907730673317
REACTOME_METABOLISM_OF_PORPHYRINS,0.5100734393170664,0.004987531172069825,24,0.25,0.05236907730673317
REACTOME_SIGNALING_BY_TGFBR3,0.4706992273636958,0.004987531172069825,41,0.3170731707317073,0.05236907730673317
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,0.46823398647594444,0.004987531172069825,17,0.058823529411764705,0.05236907730673317
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,0.4628153447409377,0.004987531172069825,53,0.2641509433962264,0.05236907730673317
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,0.4399858664095111,0.004987531172069825,39,0.3076923076923077,0.05236907730673317
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,0.4295152334306319,0.004987531172069825,23,0.08695652173913043,0.05236907730673317
REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION,0.4060234915076356,0.004987531172069825,36,0.19444444444444445,0.05236907730673317
REACTOME_GABA_B_RECEPTOR_ACTIVATION,0.386410696137415,0.004987531172069825,37,0.13513513513513514,0.05236907730673317
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION,0.38355336036791693,0.004987531172069825,37,0.13513513513513514,0.05236907730673317
REACTOME_COLLAGEN_FORMATION,0.3724423051067109,0.004987531172069825,76,0.34210526315789475,0.05236907730673317
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS,0.36290494910184745,0.004987531172069825,45,0.3111111111111111,0.05236907730673317
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,0.34252406719186207,0.004987531172069825,72,0.3194444444444444,0.05236907730673317
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,0.3228743462939362,0.004987531172069825,42,0.09523809523809523,0.05236907730673317
REACTOME_SUMOYLATION,0.25925955632231285,0.004987531172069825,160,0.3125,0.05236907730673317
REACTOME_CELL_JUNCTION_ORGANIZATION,0.23565421424734165,0.004987531172069825,96,0.19791666666666666,0.05236907730673317
REACTOME_PROTEIN_LOCALIZATION,0.2338624789992715,0.004987531172069825,134,0.19402985074626866,0.05236907730673317
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,0.1643972860215861,0.004987531172069825,236,0.07203389830508475,0.05236907730673317
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,0.1303178489972393,0.004987531172069825,272,0.19117647058823528,0.05236907730673317
REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE,0.5378765198891818,0.007481296758104738,17,0.29411764705882354,0.06386472842284532
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT,0.5188075323522809,0.007481296758104738,27,0.4074074074074074,0.06386472842284532
REACTOME_INFLAMMASOMES,0.4955346167572212,0.007481296758104738,19,0.21052631578947367,0.06386472842284532
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,0.4614927909315114,0.007481296758104738,30,0.36666666666666664,0.06386472842284532
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,0.4516390158406196,0.007481296758104738,31,0.2903225806451613,0.06386472842284532
